"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"159.3","1","0","0","0","0","0","1.69","-0.04","0.16","78.850","10","59.4","0.0","100.0","7409","-77.6","5","373.86","128.6","131.6","132.0","131.9","6.80","6.70","3.19","3.28","-0.4","-0.6","5.8","3.3","2682","6936","1100","4884","0.00","0.00","0.00","0.00","-4.41","-3.92","-3.82","-2.22","340.0","340.0","352.5","352.5","334.3","324.1","350.2","341.8","13.5","30.2","32.4","55.0","0.64","0.00","-464.3","3.0","-78.4","62.5","1"
"160.1","1","0","0","0","0","0","1.13","-0.38","0.25","79.050","10","84.8","0.0","100.0","7407","-27.2","5","374.63","129.3","132.2","131.6","132.2","3.95","3.99","3.06","3.18","-0.4","-0.2","4.6","3.4","499","4896","2033","4369","0.00","0.00","0.00","0.00","-4.83","-3.55","-3.82","-2.42","340.0","340.0","352.5","352.5","338.9","328.8","348.2","342.9","10.9","29.2","36.7","59.5","0.65","0.00","-468.0","2.9","-70.3","62.5","1"
"162.1","1","0","0","0","0","0","1.16","-0.08","0.44","79.250","10","100.0","0.0","100.0","7483","0.7","5","369.62","132.0","133.8","134.8","131.7","1.78","1.92","2.02","2.15","-0.4","-0.1","5.3","1.6","1145","5165","2631","6610","0.00","0.00","0.00","0.00","-5.09","-3.40","-4.06","-2.50","340.0","340.0","352.5","352.5","337.5","328.2","346.9","338.0","14.2","33.1","44.1","65.1","0.65","0.00","-472.2","2.8","-62.4","62.5","1"
"164.7","1","0","0","0","0","0","0.57","0.08","0.43","79.450","10","100.0","0.0","100.0","7560","4.0","5","368.59","135.1","136.1","135.9","133.4","0.62","0.71","0.72","0.87","-0.3","-0.2","4.0","1.5","2761","5329","3843","6123","0.00","0.00","0.00","0.00","-4.68","-3.67","-3.75","-2.82","340.0","340.0","352.5","352.5","334.1","327.8","344.4","339.1","14.4","24.4","48.5","61.2","0.65","0.00","-476.8","2.7","-54.6","62.5","1"
"164.1","1","0","0","0","0","0","-0.25","0.06","-0.66","79.650","10","0.0","27.7","100.0","7222","9.2","5","366.02","133.3","132.5","128.7","128.6","-0.50","-0.32","-0.31","-0.16","-1.8","-1.9","-1.5","-1.1","5367","4615","4013","3481","0.00","0.00","0.00","0.00","-4.26","-4.35","-3.16","-3.34","340.0","340.0","352.5","352.5","328.5","329.4","344.0","344.9","27.6","25.1","54.8","52.1","0.65","0.00","-481.7","2.6","-46.8","62.5","1"
"157.3","1","0","0","0","0","0","-0.50","-0.12","-1.16","79.850","10","0.0","56.0","100.0","6817","13.7","5","370.94","124.5","121.2","121.5","121.3","-1.18","-0.94","-0.93","-0.77","-4.5","-6.3","-2.9","-2.3","5680","4217","3166","2025","0.00","0.00","0.00","0.00","-4.17","-4.52","-2.74","-3.26","340.0","340.0","352.5","352.5","327.8","330.3","345.8","348.1","31.3","25.4","47.2","39.3","0.65","0.00","-486.4","2.5","-39.2","62.5","1"
"149.6","1","0","0","0","0","1","-1.14","-0.03","-0.84","80.050","10","28.8","44.7","100.0","8606","37.9","1","370.40","120.1","106.7","119.1","116.0","-2.82","-2.59","-1.91","-1.74","-3.7","-11.6","-0.9","-1.4","6548","2053","5397","2110","0.00","0.00","0.00","0.00","-3.80","-4.91","-2.22","-3.71","340.0","340.0","352.5","352.5","325.9","335.3","341.1","347.9","39.0","22.4","53.4","31.1","0.65","0.00","-490.6","2.4","-31.8","62.5","1"
"144.8","1","1","0","0","0","0","-1.80","0.13","-0.55","80.250","10","0.0","11.7","100.0","7377","57.3","4","368.82","120.2","114.5","114.6","110.7","-4.37","-4.23","-2.94","-2.83","-1.0","-2.3","-1.9","-2.3","8709","1893","6163","1325","0.00","0.00","0.00","0.00","-3.58","-5.09","-1.98","-3.98","340.0","340.0","352.5","352.5","321.3","335.7","339.4","349.6","41.4","19.3","57.1","28.3","0.65","0.00","-494.3","2.3","-24.5","62.5","1"
"141.9","1","0","0","0","0","0","-1.63","-0.13","-0.32","80.450","10","0.0","0.1","100.0","7248","109.1","4","373.53","117.1","113.6","111.6","109.7","-8.25","-8.45","-4.33","-4.26","-0.4","-0.1","-2.1","-1.0","7057","1386","5103","1264","0.00","0.00","0.00","0.00","-3.87","-4.45","-2.07","-3.83","340.0","340.0","352.5","352.5","324.8","336.8","341.7","349.7","34.9","14.3","55.3","28.7","0.66","0.00","-497.4","2.2","-17.2","62.5","1"
"138.3","1","0","0","0","0","0","-1.77","-0.03","-0.40","80.650","10","0.0","0.0","100.0","7039","165.7","4","371.15","112.6","109.6","108.6","106.3","-12.31","-12.90","-5.07","-5.00","-0.5","0.2","-2.2","-1.5","7301","1494","5396","1501","0.00","0.00","0.00","0.00","-4.16","-4.04","-2.02","-4.02","340.0","340.0","352.5","352.5","324.3","336.6","341.1","349.2","39.5","16.3","58.9","27.6","0.66","0.00","-499.7","2.1","-9.8","62.5","1"
"134.5","1","0","0","0","0","0","-1.50","-0.21","-0.36","80.850","10","0.0","0.0","100.0","6834","188.0","4","374.43","108.2","106.1","105.2","103.4","-14.08","-14.93","-5.12","-5.03","-0.6","0.6","-2.2","-1.6","6379","679","5009","1198","0.00","0.00","0.00","0.00","-4.28","-3.65","-2.00","-3.98","340.0","340.0","352.5","352.5","326.4","338.4","341.9","349.9","36.0","14.2","58.3","26.9","0.66","0.00","-501.4","2.0","-2.4","62.5","1"
"130.7","1","0","0","0","0","0","-1.94","0.12","-0.46","81.050","10","0.0","0.0","100.0","6666","194.3","4","370.13","106.0","102.7","103.2","100.3","-13.71","-14.57","-4.55","-4.47","-0.7","-0.1","-1.9","-1.8","8794","1552","6201","1219","0.00","0.00","0.00","0.00","-4.18","-3.88","-1.81","-4.06","340.0","340.0","352.5","352.5","321.2","336.4","339.4","349.8","41.2","17.0","57.7","24.5","0.66","0.00","-502.3","1.9","4.9","62.5","1"
"127.7","1","0","0","0","0","0","-1.43","-0.19","-0.22","81.250","10","21.8","0.0","100.0","6627","193.4","4","374.97","103.1","100.6","102.1","100.3","-12.93","-13.83","-3.53","-3.41","-0.7","-0.1","-0.3","0.2","6242","579","5144","1370","0.00","0.00","0.00","0.00","-4.38","-3.42","-2.05","-3.80","340.0","340.0","352.5","352.5","326.7","338.7","341.6","349.5","32.4","14.1","53.8","27.4","0.66","0.00","-502.6","1.7","12.1","62.5","1"
"125.6","1","0","0","0","0","0","-1.85","0.17","-0.17","81.450","10","34.9","0.0","100.0","6643","186.1","4","367.29","102.9","99.2","101.7","101.2","-11.47","-12.24","-2.95","-2.87","-0.6","-0.4","0.1","3.0","8258","1296","6929","1615","0.00","0.00","0.00","0.00","-4.21","-3.89","-1.95","-4.16","340.0","340.0","352.5","352.5","322.5","337.0","337.8","348.9","40.9","17.1","62.3","30.5","0.66","0.00","-502.3","1.6","19.1","62.5","1"
"125.7","1","0","0","0","0","0","-1.67","0.07","0.09","81.650","10","66.0","0.0","100.0","6810","142.6","4","370.28","103.4","99.7","104.0","103.9","-9.37","-9.85","-2.97","-2.90","-0.7","-0.7","2.5","5.7","7175","1345","6323","1866","0.00","0.00","0.00","0.00","-4.20","-3.95","-2.20","-3.99","340.0","340.0","352.5","352.5","324.8","336.9","339.1","348.4","34.0","15.3","60.1","34.3","0.66","0.00","-501.3","1.5","26.0","62.5","1"
"127.0","1","0","0","0","0","0","-1.70","0.10","0.26","81.850","10","87.5","0.0","100.0","6939","55.1","4","370.31","105.8","102.3","105.9","106.0","-4.77","-4.75","-3.28","-3.21","-0.3","-0.3","3.3","6.8","6817","1837","6257","2130","0.00","0.00","0.00","0.00","-3.80","-4.67","-2.26","-4.02","340.0","340.0","352.5","352.5","325.6","335.8","339.3","347.8","33.5","14.9","61.5","35.7","0.66","0.00","-499.7","1.4","32.8","62.5","1"
"129.6","1","0","0","0","0","0","-1.42","-0.02","0.55","82.050","10","100.0","0.0","100.0","7228","35.0","4","373.01","107.7","104.7","108.6","112.1","-3.89","-3.88","-3.72","-3.65","-0.3","-0.2","4.2","10.5","5984","1564","5628","2517","0.00","0.00","0.00","0.00","-3.68","-4.67","-2.44","-3.80","340.0","340.0","352.5","352.5","327.3","336.4","340.6","346.9","27.5","12.3","57.9","37.7","0.67","0.00","-497.5","1.3","39.6","62.5","1"
"132.3","1","0","0","0","0","0","-1.67","0.14","0.34","82.250","10","100.0","0.0","100.0","7298","36.3","4","369.31","110.2","107.3","110.7","112.1","-3.76","-3.66","-3.23","-3.14","-0.2","-0.2","3.9","8.1","6974","2302","6262","2055","0.00","0.00","0.00","0.00","-3.66","-4.87","-2.34","-4.05","340.0","340.0","352.5","352.5","325.2","334.7","339.3","348.0","34.3","15.5","63.1","38.7","0.67","0.00","-494.7","1.2","46.3","62.5","1"
"135.2","1","0","0","0","0","0","-1.43","0.03","0.54","82.450","10","100.0","0.0","100.0","7576","52.6","4","374.70","111.9","109.6","115.6","115.7","-4.57","-4.60","-3.09","-2.99","-0.4","-0.3","6.8","8.9","5731","2838","4754","3118","0.00","0.00","0.00","0.00","-3.99","-4.24","-2.63","-3.51","340.0","340.0","352.5","352.5","327.9","333.4","342.5","345.6","22.5","12.0","53.2","38.8","0.67","0.00","-491.2","1.1","52.9","62.5","1"
