"ABS Active","ABS Enabled","Best Lap Time","Brake Pos","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Car Coord X","Car Coord Y","Car Coord Z","Car Pitch Angle","Car Pos Norm","Clutch Pos","Engine Limiter","Engine RPM","Gear","Ground Speed","HR Sample Clock","In Pit","LR Sample Clock","Lap Time","Last Lap Time","Raw Data Sample Rate","Session Lap Count","Steering Angle","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR"
"","","s","%","G","G","G","mm","m","m","m","deg","","%","","rpm","","km/h","","","","s","s","Hz","","deg","mm","mm","mm","mm","","","%","deg","deg","deg","deg","","","","","N","N","N","N","mm","mm","mm","mm","mm","mm","mm","mm","deg","deg","deg","deg","%","%","%","%","rad/s","rad/s","rad/s","rad/s"


"0","1","105.392","0.0","-1.97","0.54","0.15","369.87","-648.1","19.16","16.3","0.00","0.90","100.0","0","6319","3","88.6","1","0","0","95.053","133.376","62.5","5","95.4","34.9","10.4","65.7","32.3","0","0","50.8","-3.63","-4.67","-2.03","-3.85","0.00","0.00","0.00","0.00","5486","0","8968","3956","328.2","340.0","333.2","343.6","340.0","340.0","352.5","352.5","-6.31","-6.55","-5.61","-5.80","-0.2","-1.0","5.0","-131060.0","74.6","69.3","76.5","75.8"
"0","1","105.392","0.0","-1.29","0.38","-0.15","374.97","-650.8","23.33","16.2","0.00","0.90","100.0","0","6375","3","90.6","1","0","0","95.252","133.376","62.5","5","106.4","27.8","12.5","54.6","32.6","0","0","61.3","-4.14","-4.05","-2.35","-3.69","0.00","0.00","0.00","0.00","5424","1490","4107","1754","328.3","336.6","343.7","348.6","340.0","340.0","352.5","352.5","-5.28","-5.49","-2.68","-2.64","-0.3","-0.2","3.0","-131060.0","75.8","72.3","75.4","78.3"
"0","1","105.392","0.0","-1.43","0.48","-0.04","371.62","-653.1","27.89","16.0","0.00","0.91","100.0","0","6495","3","93.1","1","0","1","95.453","133.376","62.5","5","66.7","29.2","10.4","59.7","34.9","0","0","70.7","-3.77","-4.53","-2.30","-3.90","0.00","0.00","0.00","0.00","5671","819","5460","2130","327.8","338.1","340.7","347.7","340.0","340.0","352.5","352.5","-3.84","-3.92","-3.18","-3.19","-0.2","-0.4","1.0","-131060.0","78.0","74.2","76.9","79.7"
"0","1","105.392","0.0","-1.40","0.46","-0.01","370.19","-654.9","32.82","15.8","0.00","0.91","100.0","0","6759","3","96.1","1","0","1","95.653","133.376","62.5","5","41.1","28.5","10.6","59.4","36.1","0","0","89.5","-3.63","-4.70","-2.34","-3.89","0.00","0.00","0.00","0.00","5604","783","5719","2282","327.9","338.2","340.2","347.4","340.0","340.0","352.5","352.5","-2.98","-3.00","-3.29","-3.25","-0.1","-0.4","5.0","-131060.0","80.4","76.9","81.3","81.6"
"0","1","105.392","0.0","-1.20","0.76","-0.01","368.43","-656.3","38.09","15.6","0.00","0.91","100.0","0","7101","3","100.3","1","0","0","95.852","133.376","62.5","5","25.2","25.5","10.8","60.1","41.3","0","0","100.0","-3.62","-4.67","-2.55","-3.83","0.00","0.00","0.00","0.00","5040","1008","5741","2716","329.1","337.7","340.1","346.4","340.0","340.0","352.5","352.5","-2.34","-2.33","-3.03","-2.98","-0.2","-0.4","3.0","-131060.0","83.6","80.8","83.7","87.5"
"0","1","105.392","0.0","-1.11","0.60","-0.01","367.14","-657.2","43.71","15.4","0.00","0.91","100.0","0","7364","3","104.9","1","0","0","96.053","133.376","62.5","5","23.5","25.0","11.5","60.3","43.1","0","0","100.0","-3.65","-4.61","-2.63","-3.80","0.00","0.00","0.00","0.00","4827","1233","5632","2870","329.6","337.1","340.4","346.1","340.0","340.0","352.5","352.5","-2.00","-1.99","-2.22","-2.13","-0.1","-0.2","5.0","-131066.0","87.1","84.8","88.7","88.9"
"0","1","105.392","0.0","-0.80","0.75","0.05","364.93","-657.7","49.63","15.1","0.00","0.91","100.0","0","7623","3","109.5","1","0","0","96.252","133.376","62.5","5","19.7","25.4","13.5","59.0","47.6","0","0","100.0","-3.70","-4.57","-2.65","-3.78","0.00","0.00","0.00","0.00","4808","1618","5476","3483","329.6","336.2","340.7","344.7","340.0","340.0","352.5","352.5","-1.55","-1.51","-1.55","-1.39","-0.1","-0.2","3.0","-131066.0","90.8","89.1","90.6","93.2"
"0","1","105.392","0.0","-0.70","0.69","0.02","365.42","-658.0","55.84","14.9","0.00","0.91","100.0","0","7970","3","114.1","1","0","1","96.453","133.376","62.5","5","28.1","22.1","15.2","58.0","47.3","0","0","100.0","-8.42","-4.59","-6.15","-3.81","0.00","0.00","0.00","0.00","4247","2258","5088","2993","330.8","334.7","341.5","345.8","340.0","340.0","352.5","352.5","-1.61","-1.57","-1.02","-0.95","-0.2","-0.2","3.0","-131066.0","94.3","93.0","94.4","97.8"
"0","1","105.392","0.0","-0.72","0.65","0.04","363.98","-658.0","62.29","14.6","0.00","0.91","100.0","0","8220","3","118.5","1","0","1","96.653","133.376","62.5","5","23.5","25.3","14.5","58.7","49.3","0","0","100.0","-8.25","-4.81","-7.16","-4.09","0.00","0.00","0.00","0.00","4576","1798","4925","3601","330.1","335.8","341.9","344.4","340.0","340.0","352.5","352.5","-1.50","-1.46","-1.21","-1.05","-0.2","-0.2","5.0","-131066.0","98.1","96.5","98.7","99.5"
"0","1","105.392","0.0","-0.64","0.61","-0.06","364.51","-657.7","68.98","14.3","0.00","0.91","100.0","0","8472","3","122.8","1","0","0","96.852","133.376","62.5","5","14.8","23.1","14.3","58.3","50.8","0","0","100.0","-3.85","-4.43","-5.24","-3.65","0.00","0.00","0.00","0.00","4007","1926","4715","3459","331.3","335.5","342.3","344.7","340.0","340.0","352.5","352.5","-1.22","-1.19","-1.23","-1.12","-0.2","-0.2","3.0","-131066.0","101.4","100.1","101.5","102.7"
"0","1","105.392","0.0","-0.74","-0.04","0.02","363.04","-657.1","75.87","13.9","0.00","0.92","100.0","0","7749","1","125.2","1","0","0","97.053","133.376","62.5","5","20.7","25.9","17.5","56.8","46.4","0","0","100.0","-3.93","-4.48","-2.78","-3.57","0.00","0.00","0.00","0.00","5391","2863","4510","2522","328.3","333.3","342.8","346.8","340.0","340.0","352.5","352.5","-1.31","-1.21","-0.89","-0.78","-0.1","0.0","-1.0","-131072.0","103.7","102.4","99.7","98.8"
"0","1","105.392","0.0","-0.85","0.46","0.02","362.45","-656.2","82.82","13.6","0.00","0.92","100.0","0","6918","4","128.2","1","0","0","97.252","133.376","62.5","5","21.7","25.8","15.7","60.2","48.1","0","0","100.0","-3.88","-4.52","-2.83","-3.70","0.00","0.00","0.00","0.00","4646","1887","5592","3244","329.9","335.6","340.5","345.2","340.0","340.0","352.5","352.5","-1.46","-1.39","-1.15","-1.03","-0.1","-0.2","3.0","-131066.0","106.1","104.4","106.3","104.9"
"0","1","105.392","0.0","-0.90","0.47","0.01","362.41","-654.9","89.93","13.3","0.00","0.92","100.0","0","7136","4","131.8","1","0","1","97.453","133.376","62.5","5","26.8","26.0","15.6","59.7","47.0","0","0","100.0","-3.87","-4.52","-2.80","-3.71","0.00","0.00","0.00","0.00","4940","1794","5586","3199","329.3","335.8","340.5","345.3","340.0","340.0","352.5","352.5","-1.69","-1.62","-1.17","-1.05","-0.1","-0.2","3.0","-131066.0","109.2","107.3","109.4","108.4"
"0","1","105.392","0.0","-1.10","0.46","0.06","361.76","-653.3","97.16","12.9","0.00","0.92","100.0","0","7351","4","135.4","1","0","1","97.653","133.376","62.5","5","30.6","26.9","15.2","59.8","45.7","0","0","100.0","-3.85","-4.55","-2.74","-3.73","0.00","0.00","0.00","0.00","5676","2305","5461","2927","327.7","334.6","340.7","345.9","340.0","340.0","352.5","352.5","-2.05","-1.99","-1.44","-1.32","-0.2","-0.2","3.0","-131066.0","112.4","110.2","112.5","111.9"
"0","1","105.392","0.0","-0.97","0.49","0.05","360.87","-651.2","104.48","12.6","0.00","0.92","100.0","0","7491","4","138.9","1","0","0","97.852","133.376","62.5","5","13.7","27.5","15.0","61.8","49.1","0","0","100.0","-3.76","-4.66","-2.87","-3.74","0.00","0.00","0.00","0.00","5524","2587","4806","2690","328.0","333.9","342.1","346.4","340.0","340.0","352.5","352.5","-1.50","-1.42","-1.55","-1.46","-0.1","-0.2","3.0","-131066.0","115.2","113.4","113.3","115.4"
"0","1","105.392","0.0","-0.85","0.56","-0.18","362.63","-648.7","111.87","12.2","0.00","0.92","100.0","0","7728","4","142.3","1","0","0","98.053","133.376","62.5","5","30.3","26.8","15.0","61.0","47.9","0","0","100.0","-3.86","-4.54","-2.78","-3.78","0.00","0.00","0.00","0.00","4145","1066","5918","3012","331.0","337.5","339.8","345.7","340.0","340.0","352.5","352.5","-1.99","-1.98","-1.26","-1.10","-0.1","-0.2","3.0","-131066.0","117.6","115.8","118.4","117.5"
"0","1","105.392","0.0","-1.41","0.52","0.23","358.10","-645.7","119.28","11.9","0.00","0.93","100.0","0","7847","4","145.7","1","0","0","98.252","133.376","62.5","5","35.0","31.6","16.4","64.3","49.6","0","0","100.0","-3.77","-4.74","-2.73","-3.94","0.00","0.00","0.00","0.00","6665","2308","6536","2747","325.5","334.6","338.4","346.3","340.0","340.0","352.5","352.5","-2.37","-2.32","-1.53","-1.44","-0.1","0.0","1.0","-131066.0","121.3","118.6","118.6","121.0"
"0","1","105.392","0.0","-1.45","0.61","0.12","359.44","-642.2","126.67","11.5","0.00","0.93","100.0","0","8063","4","148.8","1","0","1","98.453","133.376","62.5","5","30.2","32.4","15.4","64.2","45.3","0","0","100.0","-3.63","-4.84","-2.59","-4.02","0.00","0.00","0.00","0.00","6220","1483","7500","3485","326.5","336.5","336.4","344.6","340.0","340.0","352.5","352.5","-2.62","-2.52","-2.12","-2.03","-0.2","-0.2","1.0","-131066.0","123.7","120.7","121.7","124.4"
"0","1","105.392","0.0","-1.39","0.46","-0.01","361.86","-638.1","133.93","11.2","0.00","0.93","100.0","0","8222","4","151.7","1","0","1","98.653","133.376","62.5","5","40.1","33.3","15.9","63.0","43.7","0","0","100.0","-3.71","-4.80","-2.56","-3.94","0.00","0.00","0.00","0.00","6152","1566","5908","2292","326.6","336.3","339.8","347.3","340.0","340.0","352.5","352.5","-3.06","-3.01","-2.03","-1.95","-0.2","-0.2","1.0","-131066.0","126.0","123.2","124.0","127.0"
"0","1","105.392","0.0","-1.73","0.33","0.16","360.46","-633.4","141.03","10.9","0.00","0.93","100.0","0","8364","4","154.3","1","0","0","98.852","133.376","62.5","5","44.2","35.8","16.4","64.1","42.1","0","0","100.0","-3.66","-4.89","-2.43","-4.06","0.00","0.00","0.00","0.00","6977","1761","7129","2591","324.8","335.9","337.2","346.7","340.0","340.0","352.5","352.5","-3.48","-3.41","-2.31","-2.22","-0.2","-0.2","3.0","-131066.0","128.5","125.2","127.8","127.5"
"0","1","105.392","0.0","-1.82","0.43","0.13","361.83","-628.1","147.85","10.7","0.00","0.93","100.0","0","8508","4","156.7","1","0","0","99.053","133.376","62.5","5","48.4","35.8","15.3","64.1","39.8","0","0","100.0","-3.60","-4.93","-2.33","-4.11","0.00","0.00","0.00","0.00","7235","1435","7210","2437","324.3","336.6","337.0","347.0","340.0","340.0","352.5","352.5","-4.14","-4.07","-2.78","-2.69","-0.2","-0.2","3.0","-131066.0","130.5","126.8","130.3","129.5"
"0","1","105.392","0.0","-1.93","-0.15","0.08","362.02","-622.2","154.31","10.4","0.00","0.94","100.0","0","7468","1","157.1","1","0","0","99.252","133.376","62.5","5","44.6","40.3","16.7","62.9","34.7","0","0","100.0","-3.49","-5.16","-2.12","-4.15","0.00","0.00","0.00","0.00","8160","1833","6827","1677","322.3","335.7","337.9","348.7","340.0","340.0","352.5","352.5","-4.16","-4.00","-2.91","-2.82","-0.2","0.0","-1.0","-131072.0","131.1","127.5","126.3","123.5"
"0","1","105.392","0.0","-1.80","0.42","0.02","363.87","-615.8","160.25","10.2","0.00","0.94","100.0","0","7378","5","158.5","1","0","1","99.453","133.376","62.5","5","47.4","37.0","14.9","64.1","38.3","0","0","100.0","-3.57","-4.97","-2.27","-4.16","0.00","0.00","0.00","0.00","6594","1039","7374","2350","325.7","337.5","336.7","347.2","340.0","340.0","352.5","352.5","-4.64","-4.59","-3.27","-3.18","-0.2","-0.2","1.0","-131066.0","131.6","128.0","129.9","132.9"
"0","1","105.392","0.0","-1.80","0.37","0.03","364.49","-608.8","165.69","10.0","0.00","0.94","100.0","0","7478","5","160.4","1","0","1","99.653","133.376","62.5","5","49.4","38.2","15.4","63.8","37.3","0","0","100.0","-3.56","-5.00","-2.23","-4.14","0.00","0.00","0.00","0.00","7031","1241","6877","1928","324.8","337.1","337.8","348.1","340.0","340.0","352.5","352.5","-4.63","-4.56","-3.10","-3.00","-0.2","-0.2","1.0","-131066.0","133.3","129.8","131.5","134.8"
"0","1","105.392","0.0","-1.85","0.38","0.07","364.63","-601.3","170.59","9.8","0.00","0.94","100.0","0","7559","5","162.3","1","0","0","99.852","133.376","62.5","5","47.8","38.6","15.7","64.1","37.5","0","0","100.0","-3.55","-5.02","-2.22","-4.16","0.00","0.00","0.00","0.00","7206","1346","7077","1950","324.4","336.8","337.4","348.1","340.0","340.0","352.5","352.5","-4.59","-4.52","-3.10","-3.02","-0.2","-0.2","1.0","-131066.0","134.9","131.3","133.0","136.3"
"0","1","105.392","0.0","-1.87","0.35","0.08","365.14","-593.3","174.91","9.6","0.00","0.94","100.0","0","7647","5","164.2","1","0","0","100.053","133.376","62.5","5","43.5","38.4","15.7","64.2","37.7","0","0","100.0","-3.53","-5.05","-2.23","-4.16","0.00","0.00","0.00","0.00","7257","1395","7148","2012","324.4","336.7","337.3","348.0","340.0","340.0","352.5","352.5","-4.43","-4.34","-3.12","-3.04","-0.2","-0.2","3.0","-131066.0","136.5","132.9","136.3","136.1"
"0","1","105.392","0.0","-1.86","0.37","0.12","365.26","-584.9","178.60","9.4","0.00","0.95","100.0","0","7716","5","166.2","1","0","0","100.253","133.376","62.5","5","33.5","38.2","16.0","64.3","38.7","0","0","100.0","-3.49","-5.10","-2.27","-4.15","0.00","0.00","0.00","0.00","7278","1610","7262","2213","324.3","336.2","337.1","347.5","340.0","340.0","352.5","352.5","-3.79","-3.66","-2.96","-2.85","-0.2","-0.2","3.0","-131066.0","138.2","134.8","137.7","137.1"
"0","1","105.392","0.0","-1.78","0.37","0.14","365.67","-576.1","181.66","9.3","0.00","0.95","100.0","0","7786","5","168.2","1","0","1","100.453","133.376","62.5","5","31.6","37.2","16.4","64.2","39.9","0","0","100.0","-3.56","-5.05","-2.33","-4.10","0.00","0.00","0.00","0.00","7237","1891","7152","2367","324.5","335.5","337.3","347.2","340.0","340.0","352.5","352.5","-3.47","-3.33","-2.57","-2.47","-0.2","-0.2","3.0","-131066.0","139.8","136.7","138.6","138.7"
"0","1","105.392","0.0","-1.57","0.39","0.09","366.55","-567.1","184.11","9.2","0.00","0.95","100.0","0","7866","5","170.3","1","0","1","100.653","133.376","62.5","5","25.5","35.5","16.8","63.7","41.7","0","0","100.0","-3.61","-4.96","-2.45","-4.03","0.00","0.00","0.00","0.00","6695","2047","6804","2643","325.6","335.1","338.1","346.5","340.0","340.0","352.5","352.5","-2.88","-2.73","-2.23","-2.11","-0.2","-0.2","1.0","-131066.0","141.4","138.7","138.8","141.4"
"0","1","105.392","0.0","-1.30","0.38","-0.00","367.86","-557.8","185.99","9.1","0.00","0.95","100.0","0","7955","5","172.5","1","0","0","100.852","133.376","62.5","5","19.7","32.8","16.8","63.1","43.5","0","0","100.0","-3.68","-4.86","-2.56","-3.94","0.00","0.00","0.00","0.00","6107","2016","6128","2589","326.9","335.2","339.5","346.6","340.0","340.0","352.5","352.5","-2.31","-2.19","-1.84","-1.72","-0.1","-0.2","1.0","-131066.0","143.0","140.7","140.5","142.9"
"0","1","105.392","0.0","-1.02","0.37","-0.03","368.14","-548.2","187.39","9.0","0.00","0.95","100.0","0","8036","5","174.8","1","0","0","101.053","133.376","62.5","5","12.2","29.7","17.1","62.0","46.2","0","0","100.0","-3.74","-4.71","-2.72","-3.81","0.00","0.00","0.00","0.00","5511","2308","5591","2851","328.2","334.5","340.7","346.1","340.0","340.0","352.5","352.5","-1.66","-1.55","-1.43","-1.29","-0.1","0.0","1.0","-131066.0","144.7","143.0","141.9","144.3"
"0","1","105.392","0.0","-0.76","0.38","0.00","366.49","-538.5","188.41","8.9","0.00","0.96","100.0","0","8120","5","177.3","1","0","0","101.253","133.376","62.5","5","9.6","28.5","19.3","61.2","49.8","0","0","100.0","-3.92","-4.60","-2.91","-3.69","0.00","0.00","0.00","0.00","5059","2761","5549","3436","329.2","333.4","340.8","344.7","340.0","340.0","352.5","352.5","-1.17","-1.06","-0.98","-0.83","-0.1","0.0","1.0","-131066.0","146.5","145.3","143.6","145.6"
"0","1","105.392","0.0","-0.67","0.36","-0.02","366.01","-528.6","189.14","8.8","0.00","0.96","100.0","0","8232","5","179.6","1","0","1","101.453","133.376","62.5","5","11.8","27.7","19.2","60.8","52.2","0","0","100.0","-3.96","-4.50","-2.97","-3.60","0.00","0.00","0.00","0.00","5076","3166","5288","3219","329.1","332.5","341.3","345.2","340.0","340.0","352.5","352.5","-1.10","-0.98","-0.79","-0.65","-0.1","-0.2","1.0","-131066.0","148.5","147.3","145.6","147.6"
"0","1","105.392","0.0","-0.55","0.37","0.01","365.37","-518.6","189.61","8.7","0.00","0.96","100.0","0","8317","5","182.0","1","0","1","101.653","133.376","62.5","5","6.5","26.9","20.6","60.5","53.9","0","0","100.0","-4.01","-4.46","-3.11","-3.57","0.00","0.00","0.00","0.00","4731","2930","5335","3915","329.9","333.0","341.2","343.7","340.0","340.0","352.5","352.5","-0.81","-0.70","-0.71","-0.56","-0.1","0.0","1.0","-131066.0","150.2","149.4","147.4","148.9"
"0","1","105.392","0.0","-0.42","0.34","-0.07","365.16","-508.4","189.86","8.5","0.00","0.96","100.0","0","8419","5","184.3","1","0","0","101.852","133.376","62.5","5","6.2","26.3","21.7","60.1","54.9","0","0","100.0","-4.90","-4.48","-3.96","-3.59","0.00","0.00","0.00","0.00","4437","3185","5182","3876","330.5","332.4","341.6","343.7","340.0","340.0","352.5","352.5","-0.63","-0.51","-0.47","-0.32","-0.1","0.0","1.0","-131066.0","152.0","151.4","149.1","150.7"
"0","1","105.392","0.0","-0.29","-0.14","0.01","363.16","-498.1","189.95","8.4","0.00","0.96","100.0","0","8202","1","186.2","1","0","0","102.053","133.376","62.5","5","4.5","25.9","23.5","59.3","55.8","0","0","100.0","-5.33","-4.41","-3.48","-3.62","0.00","0.00","0.00","0.00","4345","4496","6178","4257","330.7","329.3","339.5","342.9","340.0","340.0","352.5","352.5","-0.55","-0.38","-0.48","-0.27","-0.1","0.0","-1.0","-131072.0","153.5","153.5","148.1","147.9"
"0","1","105.392","0.0","-0.30","0.28","0.28","364.01","-487.8","189.92","8.2","0.00","0.97","100.0","0","7103","6","186.7","1","0","0","102.253","133.376","62.5","5","2.6","27.2","25.2","59.6","55.9","0","0","100.0","-5.77","-4.52","-4.83","-3.57","0.00","0.00","0.00","0.00","3685","3692","3950","4817","332.1","331.2","344.2","341.6","340.0","340.0","352.5","352.5","-0.45","-0.31","-0.42","-0.25","0.1","0.0","3.0","-131072.0","153.8","153.7","152.8","150.8"
"0","1","105.392","0.0","-0.11","0.30","-0.03","364.61","-477.3","189.80","8.1","0.00","0.97","100.0","0","7188","6","188.8","1","0","1","102.453","133.376","62.5","5","-1.5","24.9","23.6","57.8","57.0","0","0","100.0","-5.78","-4.36","-4.41","-3.48","0.00","0.00","0.00","0.00","4079","4110","4363","4497","331.2","330.2","343.3","342.3","340.0","340.0","352.5","352.5","-0.14","-0.00","-0.27","-0.09","-0.1","-0.2","3.0","-131072.0","155.4","155.5","154.6","152.6"
"0","1","105.392","0.0","-0.00","0.28","0.02","364.48","-466.8","189.62","8.0","0.00","0.97","100.0","0","7250","6","190.8","1","0","1","102.653","133.376","62.5","5","-0.9","24.9","24.4","57.1","57.4","0","0","100.0","-5.09","-4.27","-4.16","-3.34","0.00","0.00","0.00","0.00","3895","4177","4187","4654","331.6","330.1","343.7","342.0","340.0","340.0","352.5","352.5","0.02","0.15","-0.02","0.14","0.0","-0.2","3.0","-131072.0","157.1","157.3","155.6","154.3"
