"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"169.8","1","0","0","0","0","0","-0.97","-0.39","0.57","44.225","10","100.0","0.0","100.0","8150","-2.1","5","362.94","141.1","138.1","144.0","146.3","-2.25","-2.12","-3.34","-3.23","-0.6","0.0","262148.0","11.0","6443","1704","7810","3219","0.00","0.00","0.00","0.00","-2.08","-4.56","-1.19","-3.48","340.0","340.0","352.5","352.5","325.8","336.2","335.6","345.6","27.6","18.2","60.7","46.4","0.35","0.00","-10.4","-9.6","68.4","62.5","1"
"168.9","1","0","0","0","0","0","-0.55","0.16","-0.99","44.425","10","0.0","49.5","100.0","7359","-18.1","5","365.86","135.6","134.6","130.9","131.3","-0.54","-0.33","-1.34","-1.22","-3.0","-4.0","262137.0","-1.0","6423","5271","3239","2647","0.00","0.00","0.00","0.00","-3.73","-4.65","-2.48","-3.22","340.0","340.0","352.5","352.5","325.9","328.3","345.5","346.8","29.0","23.4","49.4","41.5","0.36","0.00","-2.9","-9.8","62.7","62.5","1"
"158.7","1","0","0","0","0","0","0.25","-0.06","-1.65","44.625","10","0.0","90.0","100.0","6774","-7.4","5","367.85","113.5","120.7","120.2","121.1","0.38","0.72","0.37","0.52","-12.6","-8.0","262137.0","-5.0","5230","6329","1761","2878","0.00","0.00","0.00","0.00","-4.48","-4.32","-3.02","-2.72","340.0","340.0","352.5","352.5","328.5","325.9","348.7","346.3","30.8","33.0","36.6","39.5","0.36","0.00","4.2","-10.0","57.0","62.5","1"
"147.0","1","1","0","0","0","0","0.20","-0.09","-1.47","44.825","10","80.0","100.0","100.0","7315","13.1","1","372.64","97.3","114.1","111.9","112.0","-0.25","0.10","0.57","0.75","-18.8","-6.0","262137.0","-5.0","5350","5774","1870","2319","0.00","0.00","0.00","0.00","-4.55","-4.22","-2.75","-2.61","340.0","340.0","352.5","352.5","328.2","327.1","348.5","347.5","30.4","31.9","29.0","30.6","0.36","0.00","10.9","-10.2","51.8","62.5","1"
"136.6","1","1","0","0","0","0","-0.05","0.05","-1.52","45.025","10","0.0","85.7","100.0","6838","4.2","4","372.19","103.1","107.1","104.3","104.4","-0.42","-0.08","-0.24","-0.06","-8.9","-5.0","262137.0","-5.0","5762","5445","2837","2725","0.00","0.00","0.00","0.00","-4.37","-4.39","-2.66","-2.73","340.0","340.0","352.5","352.5","327.3","327.9","346.4","346.6","31.3","30.5","31.1","29.8","0.36","0.00","17.1","-10.4","46.9","62.5","1"
"126.0","1","0","0","0","0","0","-0.27","0.14","-1.40","45.225","10","80.0","76.5","100.0","6667","10.8","1","371.60","99.4","98.1","98.0","97.0","-0.73","-0.31","-0.37","-0.17","-5.0","-6.0","262137.0","-1.0","6863","5934","3129","2247","0.00","0.00","0.00","0.00","-4.35","-4.53","-2.50","-2.79","340.0","340.0","352.5","352.5","324.9","326.8","345.7","347.6","36.2","33.2","30.1","26.7","0.36","0.00","22.8","-10.6","42.4","62.5","1"
"117.6","1","1","0","0","0","0","-0.79","0.01","-1.11","45.425","10","0.0","59.4","100.0","7498","54.1","3","375.12","92.5","92.1","90.5","90.3","-2.61","-2.40","-0.70","-0.56","-5.5","-4.0","262137.0","-1.0","6193","4088","3391","1772","0.00","0.00","0.00","0.00","-4.29","-4.33","-2.46","-3.09","340.0","340.0","352.5","352.5","326.4","330.9","345.1","348.7","30.6","24.5","37.8","29.5","0.36","0.00","28.0","-10.7","38.1","62.5","1"
"111.4","1","0","0","0","0","0","-1.38","-0.05","-0.54","45.625","10","0.0","10.9","100.0","7154","67.4","3","374.81","92.7","87.3","87.9","84.5","-3.77","-3.67","-2.62","-2.53","-1.0","-3.0","262137.0","-1.0","6701","1661","4899","1491","0.00","0.00","0.00","0.00","-3.84","-4.73","-2.01","-3.65","340.0","340.0","352.5","352.5","325.3","336.3","341.9","349.3","36.9","18.5","48.3","23.7","0.36","0.00","32.8","-10.8","33.9","62.5","1"
"108.9","1","0","0","0","0","0","-1.78","0.02","-0.20","45.825","10","17.5","0.0","100.0","7127","91.5","3","372.39","91.2","87.2","87.5","84.3","-6.17","-6.26","-4.18","-4.19","-0.3","0.0","262148.0","-1.0","7596","1223","5667","1209","0.00","0.00","0.00","0.00","-3.66","-4.81","-1.96","-4.02","340.0","340.0","352.5","352.5","323.3","337.3","340.2","349.9","38.6","14.4","58.0","27.3","0.36","0.00","37.0","-10.9","29.5","62.5","1"
"107.3","1","0","0","0","0","0","-1.82","0.07","-0.04","46.025","10","34.1","0.0","100.0","7236","151.3","3","372.66","88.6","85.0","87.3","87.2","-10.12","-10.64","-4.52","-4.49","-0.6","0.0","262148.0","3.0","7542","725","6395","1940","0.00","0.00","0.00","0.00","-3.92","-4.17","-1.97","-4.06","340.0","340.0","352.5","352.5","323.4","338.4","338.6","348.3","37.4","13.7","59.3","28.0","0.37","0.00","40.5","-11.0","24.7","62.5","1"
"107.5","1","0","0","0","0","0","-1.36","-0.16","0.24","46.225","10","55.5","0.0","100.0","7401","163.5","3","375.52","87.6","84.4","89.6","88.8","-10.87","-11.58","-3.56","-3.48","-0.5","-1.0","262148.0","7.0","5381","369","5660","2521","0.00","0.00","0.00","0.00","-4.30","-3.73","-1.98","-3.86","340.0","340.0","352.5","352.5","328.2","339.2","340.2","347.0","30.7","10.8","58.2","33.8","0.37","0.00","43.6","-11.1","19.6","62.5","1"
"108.0","1","0","0","0","0","0","-1.50","-0.04","0.15","46.425","10","52.7","0.0","100.0","7944","168.5","3","403.77","88.5","86.0","89.4","102.2","-9.67","-10.67","-2.79","-2.65","-0.1","1.0","262148.0","23.0","3855","0","11928","0","0.00","0.04","0.00","0.00","-0.55","-8.20","0.80","0.40","340.0","340.0","352.5","352.5","331.6","340.0","326.6","352.5","23.2","11.4","70.1","19.3","0.37","0.00","46.1","-11.1","14.1","62.5","1"
"107.3","1","0","0","0","0","0","-1.97","-0.23","-0.27","46.625","10","7.9","0.0","100.0","7396","193.8","3","390.43","87.8","85.2","87.0","91.4","-12.95","-13.77","-4.92","-4.79","-0.9","1.0","262148.0","11.0","8708","3637","4886","0","0.00","0.00","0.00","0.00","-0.76","1.06","2.02","-7.78","340.0","340.0","352.5","352.5","320.9","331.9","341.9","352.5","28.8","9.3","32.8","12.1","0.37","0.00","48.1","-11.2","8.5","62.5","1"
"104.2","1","0","0","0","0","0","-2.43","0.52","-0.50","46.825","10","7.1","0.0","100.0","6803","196.3","3","363.80","85.5","82.1","83.1","81.0","-12.28","-13.04","-4.63","-4.58","-0.5","-1.0","262137.0","-1.0","5613","5358","5820","4823","0.00","0.00","0.00","0.00","-5.06","-2.98","-2.51","-3.58","340.0","340.0","352.5","352.5","327.7","328.0","339.9","342.0","36.9","26.0","56.8","36.8","0.37","0.00","49.6","-11.4","2.8","62.5","1"
"102.1","1","0","0","0","0","0","-1.26","-0.22","0.00","47.025","10","34.9","0.0","100.0","6911","193.1","3","380.76","83.3","80.2","83.5","83.2","-11.61","-12.44","-3.64","-3.62","-0.9","0.0","262148.0","3.0","4697","2318","3064","1836","0.00","0.00","0.00","0.00","-4.88","-2.98","-2.36","-3.40","340.0","340.0","352.5","352.5","329.7","334.8","345.9","348.5","25.2","16.4","45.1","26.8","0.37","0.00","50.3","-11.4","-2.9","62.5","1"
"102.0","1","0","0","0","0","0","-1.64","0.06","0.17","47.225","10","45.6","0.0","100.0","6967","188.7","3","372.02","83.7","80.0","83.4","84.6","-11.11","-11.96","-3.13","-3.09","-0.6","-1.0","262148.0","7.0","6574","928","6582","1946","0.00","0.00","0.00","0.00","-4.32","-3.65","-2.03","-4.12","340.0","340.0","352.5","352.5","325.7","337.9","338.2","348.2","36.6","14.4","63.3","31.6","0.37","0.00","50.4","-11.5","-8.5","62.5","1"
"103.7","1","0","0","0","0","0","-1.44","-0.01","0.48","47.425","10","84.8","0.0","100.0","7270","109.4","3","374.69","86.0","82.0","86.0","89.3","-7.28","-7.59","-3.30","-3.27","-0.5","-1.0","262148.0","11.0","5808","783","6154","2270","0.00","0.00","0.00","0.00","-4.06","-4.09","-2.29","-3.99","340.0","340.0","352.5","352.5","327.4","338.2","339.1","347.5","29.5","11.7","60.9","36.2","0.37","0.00","49.9","-11.6","-14.2","62.5","1"
"105.8","1","0","0","0","0","0","-1.50","-0.05","0.32","47.625","10","64.8","0.0","100.0","7335","97.9","3","375.14","87.9","84.3","88.8","88.0","-6.53","-6.76","-3.45","-3.42","-0.4","-1.0","262148.0","7.0","6077","816","5887","1863","0.00","0.00","0.00","0.00","-3.91","-4.33","-2.25","-4.00","340.0","340.0","352.5","352.5","326.8","338.2","339.7","348.4","30.3","11.2","61.0","35.4","0.37","0.00","48.8","-11.6","-19.9","62.5","1"
"108.0","1","0","0","0","0","0","-1.58","0.10","0.40","47.825","10","76.6","0.0","100.0","7399","28.7","3","373.22","89.2","85.1","89.7","88.7","-3.99","-4.07","-3.36","-3.26","-0.1","-2.0","262148.0","3.0","4056","0","10617","2904","0.00","0.00","0.00","0.00","-4.02","-4.40","-1.71","-3.88","340.0","340.0","352.5","352.5","331.2","340.0","329.5","346.1","23.9","8.3","67.1","46.8","0.37","0.00","47.0","-11.6","-25.6","62.5","1"
"110.9","1","0","0","0","0","0","-0.66","0.03","0.43","48.025","10","96.1","0.0","100.0","7737","5.2","3","374.57","92.2","90.3","92.8","93.7","-1.53","-1.46","-2.09","-2.00","-0.1","0.0","262148.0","7.0","5958","1066","3808","2796","0.00","0.00","0.00","0.00","-2.95","-5.50","-2.09","-4.23","340.0","340.0","352.5","352.5","327.0","337.6","344.2","346.4","25.8","14.9","60.8","42.5","0.38","0.00","44.8","-11.7","-31.1","62.5","1"
"114.9","1","0","0","0","0","0","-0.34","-0.02","0.89","48.225","10","100.0","0.0","100.0","8114","20.7","3","376.21","94.5","93.4","97.4","98.3","-1.48","-2.29","-0.94","-0.72","-0.3","0.0","262148.0","7.0","3045","3331","4307","1735","0.00","0.00","0.00","0.00","-3.13","-5.68","-2.09","-5.54","340.0","340.0","352.5","352.5","333.4","332.5","343.2","348.7","16.6","11.9","57.0","53.0","0.38","0.00","42.2","-11.7","-36.8","62.5","1"
"118.8","1","0","0","0","0","0","-1.04","0.09","0.62","48.425","10","100.0","0.0","100.0","8378","41.9","3","372.75","98.8","96.4","100.9","101.1","-2.69","-2.67","-2.08","-1.98","-0.3","0.0","262148.0","7.0","4854","2583","5861","3269","0.00","0.00","0.00","0.00","-3.09","-5.09","-1.83","-4.37","340.0","340.0","352.5","352.5","329.4","334.2","339.8","345.3","23.1","15.8","61.4","44.9","0.38","0.00","39.3","-11.7","-42.6","62.5","1"
"122.4","1","0","0","0","0","0","-0.93","-0.08","0.56","48.625","10","100.0","0.0","100.0","8545","9.2","3","374.90","101.6","99.3","101.6","104.5","-1.98","-1.94","-2.64","-2.55","-0.1","0.0","262148.0","7.0","5122","1621","5024","2990","0.00","0.00","0.00","0.00","-2.64","-5.48","-1.69","-4.59","340.0","340.0","352.5","352.5","328.8","336.3","341.6","345.9","26.2","12.8","60.2","45.4","0.38","0.00","35.9","-11.7","-48.4","62.5","1"
"123.7","1","0","0","0","0","0","-0.16","-0.04","0.36","48.825","10","100.0","0.0","100.0","6788","-13.3","4","374.65","101.9","101.6","101.0","106.3","-0.42","-0.22","-1.12","-0.74","-0.1","0.0","262148.0","7.0","4806","2182","3258","5379","0.00","0.00","0.00","0.00","-2.74","-6.96","-1.88","-7.21","340.0","340.0","352.5","352.5","329.5","335.1","345.4","340.7","24.4","12.0","56.4","49.2","0.38","0.00","32.2","-11.7","-54.2","62.5","1"
"127.1","1","0","0","0","0","0","-0.15","-0.02","0.54","49.025","10","100.0","0.0","100.0","6839","-0.6","4","366.74","104.6","104.1","105.9","102.9","-0.28","-0.24","-0.38","-0.27","-0.1","0.0","262148.0","3.0","3680","1946","12682","5399","0.00","0.00","0.00","0.00","-4.10","-4.48","-2.99","-3.92","340.0","340.0","352.5","352.5","332.0","335.6","325.0","340.6","24.4","17.7","56.5","61.7","0.38","0.00","28.2","-11.7","-59.9","62.5","1"
"130.5","1","0","0","0","0","0","0.04","0.21","0.42","49.225","10","100.0","0.0","100.0","7033","-3.6","4","369.87","108.4","107.3","106.6","108.2","-0.05","0.12","-0.04","0.09","-0.3","0.0","262148.0","3.0","7328","3180","4277","4702","0.00","0.00","0.00","0.00","-1.88","-4.04","-3.59","-3.15","340.0","340.0","352.5","352.5","324.0","332.8","343.2","342.1","24.5","19.8","54.0","55.6","0.38","0.00","24.1","-11.7","-65.7","62.5","1"
"133.9","1","0","0","0","0","0","0.27","0.34","0.75","49.425","10","100.0","0.0","100.0","7220","-11.1","4","370.74","110.0","110.4","110.5","109.9","0.58","0.65","0.35","0.51","-0.1","0.0","262148.0","3.0","4087","3361","6176","4901","0.00","0.00","0.00","0.00","-3.95","-4.31","-3.00","-3.34","340.0","340.0","352.5","352.5","331.0","332.4","339.1","341.7","20.2","20.5","54.8","55.8","0.38","0.00","19.9","-11.7","-71.8","62.5","1"
"137.2","1","0","0","0","0","0","0.35","-0.08","0.50","49.625","10","100.0","0.0","100.0","7397","-11.6","4","373.39","112.4","113.1","113.8","112.0","0.73","0.78","0.45","0.58","-0.1","0.0","262148.0","3.0","2735","3560","3788","4597","0.00","0.00","0.00","0.00","-4.26","-4.08","-3.47","-3.15","340.0","340.0","352.5","352.5","334.0","331.9","344.3","342.4","17.1","20.9","53.5","57.9","0.39","0.00","15.7","-11.7","-78.0","62.5","1"
"140.6","1","0","0","0","0","0","0.41","-0.00","0.50","49.825","10","100.0","0.0","100.0","7561","-12.5","4","371.81","115.3","115.8","116.5","114.3","0.81","0.87","0.50","0.64","-0.1","0.0","262148.0","3.0","3445","3467","3725","5218","0.00","0.00","0.00","0.00","-4.18","-4.02","-3.59","-3.06","340.0","340.0","352.5","352.5","332.4","332.1","344.4","341.0","18.0","21.2","53.1","59.7","0.39","0.00","11.5","-11.8","-84.5","62.5","1"
"143.8","1","0","0","0","0","0","0.40","-0.10","0.48","50.025","10","100.0","0.0","100.0","7733","-9.8","4","372.47","117.7","118.5","119.0","117.1","0.78","0.82","0.54","0.67","-0.1","0.0","262148.0","3.0","2535","3505","3767","4857","0.00","0.00","0.00","0.00","-4.32","-4.01","-3.59","-3.13","340.0","340.0","352.5","352.5","334.4","332.0","344.3","341.8","16.8","22.1","54.5","61.0","0.39","0.00","7.4","-11.8","-91.3","62.5","1"
"147.1","1","0","0","0","0","0","0.39","0.05","0.48","50.225","10","100.0","0.0","100.0","7898","-5.9","4","370.35","120.6","121.5","121.6","119.5","0.54","0.62","0.43","0.56","-0.1","0.0","262148.0","3.0","2650","4705","3943","5176","0.00","0.00","0.00","0.00","-4.56","-4.05","-3.56","-3.13","340.0","340.0","352.5","352.5","334.2","329.3","343.9","341.1","19.2","24.9","54.5","59.9","0.39","0.00","3.4","-11.8","-98.3","62.5","1"
"150.2","1","0","0","0","0","0","0.29","0.23","0.47","50.425","10","100.0","0.0","100.0","8070","-4.2","4","368.11","123.7","124.4","124.2","122.2","0.30","0.43","0.27","0.41","-0.1","0.0","262148.0","3.0","4444","5526","4003","5064","0.00","0.00","0.00","0.00","-4.42","-4.13","-3.47","-3.15","340.0","340.0","352.5","352.5","330.2","327.4","343.8","341.3","23.3","26.1","54.1","57.6","0.39","0.00","-0.6","-11.8","-105.5","62.5","1"
"153.2","1","0","0","0","0","0","0.11","-0.07","0.43","50.625","10","100.0","0.0","100.0","8245","-2.4","4","372.86","126.0","126.2","126.7","125.1","0.17","0.25","0.11","0.25","-0.1","0.0","262148.0","3.0","3543","3837","3870","4196","0.00","0.00","0.00","0.00","-4.25","-4.17","-3.36","-3.25","340.0","340.0","352.5","352.5","332.2","331.2","344.1","343.2","20.6","21.5","54.9","56.2","0.39","0.00","-4.6","-11.8","-112.9","62.5","1"
"156.2","1","0","0","0","0","0","0.09","0.04","0.42","50.825","10","100.0","0.0","100.0","8363","-2.5","4","370.89","128.5","128.7","128.5","126.8","0.13","0.22","0.05","0.19","-0.1","0.0","262148.0","3.0","3664","3931","4473","4767","0.00","0.00","0.00","0.00","-4.28","-4.19","-3.40","-3.29","340.0","340.0","352.5","352.5","331.9","331.0","342.8","342.0","21.9","22.9","56.6","57.9","0.39","0.00","-8.7","-11.7","-120.5","62.5","1"
"159.0","1","0","0","0","0","0","0.01","0.13","0.41","51.025","10","100.0","0.0","100.0","8496","1.4","4","369.44","130.9","131.0","130.6","128.8","-0.07","0.04","0.00","0.15","-0.1","0.0","262148.0","3.0","3883","3939","5068","5153","0.00","0.00","0.00","0.00","-4.30","-4.23","-3.40","-3.35","340.0","340.0","352.5","352.5","331.4","331.0","341.5","341.1","23.7","24.1","58.2","58.7","0.40","0.00","-12.8","-11.7","-128.2","62.5","1"
"159.4","1","0","0","0","0","0","-0.07","0.12","0.37","51.225","10","100.0","0.0","100.0","7296","2.0","5","369.42","131.4","131.3","129.1","130.7","-0.21","-0.03","-0.16","-0.01","-0.1","0.0","262148.0","3.0","4342","4084","4817","4595","0.00","0.00","0.00","0.00","-4.30","-4.34","-3.29","-3.35","340.0","340.0","352.5","352.5","330.4","330.7","342.0","342.4","27.6","26.8","56.7","56.0","0.40","0.00","-16.9","-11.6","-136.1","62.5","1"
"162.0","1","0","0","0","0","0","-0.10","0.05","0.37","51.425","10","100.0","0.0","100.0","7411","2.1","5","371.52","133.4","133.2","131.2","132.8","-0.23","-0.14","-0.21","-0.06","-0.1","0.0","262148.0","3.0","3865","3479","5031","4671","0.00","0.00","0.00","0.00","-4.21","-4.29","-3.33","-3.45","340.0","340.0","352.5","352.5","331.5","332.0","341.5","342.2","23.9","22.5","59.8","58.3","0.40","0.00","-21.1","-11.5","-143.9","62.5","1"
"164.6","1","0","0","0","0","0","-0.11","0.01","0.36","51.625","10","100.0","0.0","100.0","7527","1.9","5","372.31","135.5","135.3","133.2","134.9","-0.24","-0.14","-0.22","-0.07","-0.1","0.0","262148.0","3.0","3773","3353","4993","4597","0.00","0.00","0.00","0.00","-4.20","-4.30","-3.34","-3.46","340.0","340.0","352.5","352.5","331.6","332.3","341.6","342.4","23.9","22.4","60.3","58.6","0.40","0.00","-25.4","-11.4","-151.9","62.5","1"
"167.1","1","0","0","0","0","0","-0.09","0.00","0.34","51.825","10","100.0","0.0","100.0","7648","1.3","5","373.17","137.7","137.5","135.4","137.0","-0.22","-0.09","-0.19","-0.05","-0.1","0.0","262148.0","3.0","4208","3862","4690","4387","0.00","0.00","0.00","0.00","-4.20","-4.29","-3.32","-3.42","340.0","340.0","352.5","352.5","330.7","331.2","342.3","342.8","23.5","22.3","59.0","57.7","0.40","0.00","-29.8","-11.3","-160.0","62.5","1"
"169.5","1","0","0","0","0","0","-0.04","0.20","0.32","52.025","10","100.0","0.0","100.0","7769","-0.3","5","371.80","140.1","140.1","137.6","139.1","-0.13","0.03","-0.15","-0.01","-0.1","0.0","262148.0","3.0","5587","5404","4270","4165","0.00","0.00","0.00","0.00","-4.27","-4.32","-3.35","-3.39","340.0","340.0","352.5","352.5","327.6","327.6","343.2","343.3","26.1","25.3","58.4","57.7","0.40","0.00","-34.3","-11.1","-168.2","62.5","1"
"171.9","1","0","0","0","0","0","0.00","0.24","0.37","52.225","10","100.0","0.0","100.0","7878","-0.5","5","372.17","142.0","142.0","139.5","141.1","-0.09","0.09","-0.10","0.07","-0.1","0.0","262148.0","3.0","5170","5144","5159","5166","0.00","0.00","0.00","0.00","-4.33","-4.33","-3.36","-3.36","340.0","340.0","352.5","352.5","328.5","328.2","341.3","341.1","27.7","27.5","57.8","57.8","0.41","0.00","-38.8","-10.8","-176.5","62.5","1"
"174.2","1","0","0","0","0","0","0.02","0.18","0.33","52.425","10","100.0","0.0","100.0","7959","-0.5","5","374.29","143.6","143.6","140.9","142.6","-0.06","0.08","-0.08","0.08","-0.1","0.0","262148.0","3.0","4224","4235","5396","5428","0.00","0.00","0.00","0.00","-4.31","-4.30","-3.41","-3.40","340.0","340.0","352.5","352.5","330.6","330.3","340.7","340.5","26.2","26.2","59.6","59.7","0.41","0.00","-43.5","-10.5","-184.9","62.5","1"
"176.4","1","0","0","0","0","0","0.03","0.06","0.31","52.625","10","100.0","0.0","100.0","8058","-2.1","5","376.79","145.2","145.3","142.7","144.3","0.01","0.13","-0.07","0.08","-0.1","0.0","262148.0","3.0","3791","3835","5003","5076","0.00","0.00","0.00","0.00","-4.28","-4.27","-3.42","-3.40","340.0","340.0","352.5","352.5","331.6","331.2","341.6","341.3","24.6","24.7","59.7","60.0","0.41","0.00","-48.2","-10.2","-193.5","62.5","1"
"178.5","1","0","0","0","0","0","0.11","0.10","0.27","52.825","10","100.0","0.0","100.0","8160","-2.8","5","377.19","147.2","147.4","144.6","146.1","0.09","0.24","0.02","0.17","-0.1","0.0","262148.0","3.0","4655","4880","4343","4639","0.00","0.00","0.00","0.00","-4.33","-4.26","-3.45","-3.35","340.0","340.0","352.5","352.5","329.7","328.8","343.0","342.3","25.1","26.0","59.0","60.1","0.41","0.00","-53.0","-9.8","-202.1","62.5","1"
"180.5","1","0","0","0","0","0","0.11","0.25","0.29","53.025","10","100.0","0.0","100.0","8238","-0.6","5","376.07","148.8","149.0","145.9","147.6","0.02","0.18","0.03","0.20","-0.1","0.0","262148.0","3.0","4363","4632","5514","5828","0.00","0.00","0.00","0.00","-4.39","-4.27","-3.49","-3.37","340.0","340.0","352.5","352.5","330.3","329.4","340.5","339.6","27.2","28.3","60.0","61.3","0.41","0.00","-57.7","-9.4","-210.8","62.5","1"
"182.5","1","0","0","0","0","0","-0.17","0.05","0.27","53.225","10","100.0","0.0","100.0","8324","15.7","5","379.79","150.3","150.1","147.5","149.0","-0.65","-0.53","-0.09","0.07","-0.1","0.0","262148.0","3.0","3992","3671","5277","4930","0.00","0.00","0.00","0.00","-4.35","-4.24","-3.40","-3.47","340.0","340.0","352.5","352.5","331.1","331.6","341.0","341.6","25.9","25.4","61.1","60.5","0.41","0.00","-62.5","-8.9","-219.7","62.5","1"
"184.2","1","0","0","0","0","0","-1.05","-0.00","0.24","53.425","10","100.0","0.0","100.0","8428","34.0","5","383.17","152.8","150.1","149.5","150.7","-2.28","-2.20","-1.13","-1.01","-0.1","0.0","262148.0","3.0","5988","2128","5803","2820","0.00","0.00","0.00","0.00","-3.82","-4.64","-2.94","-3.83","340.0","340.0","352.5","352.5","326.7","335.1","339.8","346.3","29.3","16.3","63.7","53.8","0.42","0.00","-67.5","-8.3","-228.6","62.5","1"
"183.4","1","0","0","0","0","0","-1.62","0.03","0.11","53.625","10","100.0","0.0","100.0","7044","34.4","6","383.11","152.8","149.5","150.7","150.3","-3.24","-3.08","-2.43","-2.31","-0.1","0.0","262148.0","3.0","7128","2884","6046","2561","0.00","0.00","0.00","0.00","-3.72","-4.92","-2.41","-3.92","340.0","340.0","352.5","352.5","324.1","333.4","339.3","346.9","37.3","19.1","61.0","39.0","0.42","0.00","-72.8","-7.8","-237.3","62.5","1"
